actorID,actorName,ranking
56968,Jill Frappier,11
56969,Oscar Beregi Jr.,11
56970,Paul Frees,10
56971,Patricia Blem,1
56972,Craig Damen,1
56973,Sheila Dickenson,1
56974,Caren Graham,1
56975,Leslie Hidula,1
56976,Sherilyn Lawson,1
56977,Gathering Marbet,1
56978,Faith McDevitt,1
56979,Melissa Mitchell,1
56980,Trisha Todd,1
56981,Karen Trumbo,1
56982,Misti Cooper,1
56983,Doug Rouhier,1
56984,Yûsuke Iseya,1
56985,Hideaki Itô,1
56986,Toshiyuki Nishida,1
56987,Kôichi Satô,1
56988,Hideaki Sato,1
56989,Masanobu Ando,1
56990,Masato Sakai,1
56991,Shun Oguri,1
56992,Taigi Kobayashi,1
56993,Teruyuki Kagawa,1
56994,Yoshino Kimura,1
56995,William Berger,1
56996,Alessandro Di Chio,1
56997,Licinia Lentini,1
56998,Micky,1
56999,Bill Moore,1
57000,Rodrigo Obregón,1
57001,Consuelo Reina,1
57002,Roberto Posse,1
57003,Alex Craig Mann,11
57004,Camilla Campanale,13
57005,Christian Rallo,9
57006,J. C. Irondelle,18
57007,Jenny Gabrielle,1
57008,John Cruikshank,22
57009,Kim Kolarich,3
57010,Liam Dunaway O'Neill,21
57011,Louise Stratten,16
57012,Marya Kazakova,14
57013,Pamela Shaw,6
57014,Rachel Bailit,4
57015,Adam Seils,24
57016,Alan August,10
57017,Bobby Price,22
57018,David Underwood,27
57019,Delbert Highlands,16
57020,Dwayne Carrington,13
57021,Eric Lorentz,19
57022,Jack Casperson,14
57023,Jan Van Sickle,29
57024,Jason Campbell,12
57025,Jason Iselin,17
57026,Kathleen York,8
57027,Kelli Van Londersele,28
57028,Kenneth Jensen Bryan,11
57029,Liz Jury,18
57030,Norm Silver,25
57031,Wendelin Harston,15
57032,Bill Beutel,16
57033,Craig Vandenburgh,43
57034,David Froman,35
57035,David Snell,34
57036,Donna Fowler,41
57037,Jay Garner,42
57038,John Greenwood,38
57039,Johnny Brown,12
57040,Johnny Sekka,7
57041,Nat Habib,22
57042,Anthony Holles,7
57043,Charles Goldner,6
57044,Cyril Smith,9
57045,John Howard Davies,2
57046,Ronald Squire,3
57047,Diana Lambert,19
57048,Hajni Biro,15
57049,Judith Donner,10
57050,Lionel Gamlin,7
57051,Maggie McGrath,13
57052,Maria Kazan,5
57053,Marian Spencer,9
57054,Michael Scott Lees,20
57055,Nanette Newman,3
57056,Ronald Hines,17
57057,Stanley Morgan,21
57058,Alex Wilson,18
57059,Alisha Fontaine,10
57060,Bert Bertram,7
57061,Giorgio Tozzi,31
57062,Irving Selbst,17
57063,Jimmy Kelly,29
57064,Kathy Frye,24
57065,Lou Martell,30
57066,Marshall Anker,22
57067,Mickey Freeman,25
57068,Tony Amato Jr.,28
57069,A. James Ryan,27
57070,Adrian Noble,21
57071,Alexios A. Panou,33
57072,Apache,20
57073,Babi Floyd,24
57074,Belinda Metz,8
57075,Brendan Campbell,18
57076,Buck 65,31
57077,Buddy Cain,38
57078,Carl Jasper,22
57079,Chase Rucker Productions,14
57080,Connor Christopher Levins,37
57081,Damon Johnson,23
57082,Daniel Bacon,26
57083,Dino,15
57084,DJ Abdel,32
57085,Flapjack,36
57086,Garry Chalk,16
57087,Gerard Plunkett,5
57088,Jasmine,25
57089,Koda Bear,34
57090,Laara Sadiq,19
57091,Lightning,10
57092,Michael David Simms,12
57093,Timbalada & Os Zarabe,29
57094,Troika,35
57095,Erik Weiner,7
57096,Reggi Wyns,8
57097,Jennifer Baxter,13
57098,Alaina,37
57099,Anderson Goncalves,25
57100,Chase Hampton,27
57101,Cheyenne Wilbur,33
57102,Colin Bain,31
57103,Curtis Anderson,28
57104,Drew Wood,17
57105,Eric Szmanda,21
57106,Hayley Keenan,35
57107,Holly Hollywood,36
57108,Kavan Reece,22
57109,Malcolm Galt,32
57110,Noelle Evans,24
57111,Quincey Evans,29
57112,Ron Jeremy Hyatt,34
57113,Skyler Stone,23
57114,Theresa Wayman,30
57115,Trisha Upton,38
57116,Alexis Bledel,1
57117,Allison Munn,41
57118,Brian Mulligan,40
57119,Carl Sundstrom,28
57120,Cathy Ladman,14
57121,Daniel Mandehr,36
57122,Darlene Bohorquez,30
57123,DeVonda Manghane,37
57124,Elisa Bocanegra,26
57125,James W. Lee,35
57126,Jennifer Saxon,42
57127,Leila Kenzle,13
57128,Melissa Marsala,27
57129,Melissa McCarthy,25
57130,Myra Lamar,34
57131,Roger McIntyre,38
57132,Sam Catlin,29
57133,Samantha Shelton,43
57134,Sean Happy,33
57135,Solomon Burke Jr.,31
57136,Vernon Haas,32
57137,Barry Glassner,8
57138,James Nichols,7
57139,Richard Castaldo,9
57140,Allan Havey,6
57141,Andrew Grose,26
57142,Brad Perry,30
57143,Craig Figueirido,19
57144,Cynthia Koury,8
57145,Eddie Ifft,11
57146,Gary Greenberg,15
57147,Gary Valentine,28
57148,Greg Geraldo,2
57149,Jerry Seinfeld,1
57150,Michael Britt,18
57151,Nicole Beatty,21
57152,Nicole Severine,20
57153,Orny Adams,9
57154,Richard Spector,17
57155,Shawn Seymour,16
57156,Sherrod Small,3
57157,T. Sean Shannon,14
57158,Tom Papa,22
57159,William Stephenson,24
57160,Charlie Nelson,10
57161,Ludovica Tinghi,12
57162,Jayne Jayne,6
57163,Maddie Blaustein,4
57164,Adriano Giannini,2
57165,Michael Beattie,7
57166,Dale Godboldo,5
57167,S.A. Templeman,7
57168,Michael J. Stark,9
57169,Benjamin Feuillet,7
57170,Christiana Markou,12
57171,Gabrielle Vallieres,5
57172,Mar Sodupe,11
57173,Marie Kremer,9
57174,Marie-Noelle Bordeaux,6
57175,Martine Chevallier,4
57176,Nina Kervel,1
57177,Nina Kervel-Bey,14
57178,Raphael Personnaz,10
57179,Thi Thy Tien N'Guyen,13
57180,Kamelia Grigorova,15
57181,Oncho Alexanyan,17
57182,Velizar Binev,18
57183,Victor Kaley,19
57184,Bella Donna,1
57185,Bhagwan Mirchandani,2
57186,America Ferrera,1
57187,Brian Sites,5
57188,Felipe de Alba,7
57189,Jose Gerardo Zamora Jr.,10
57190,Lourdes Perez,9
57191,Manuel Edgar Lujan,11
57192,Michelle Moretti,13
57193,Sandie Torres,12
57194,Aleksandr Chaban,187
57195,Aleksandr Sokurov,9
57196,Alexander Alexeyev,82
57197,Alexander Anchukov,134
57198,Alexander Andreyev,80
57199,Alexander Balonin,87
57200,Alexander Bassov,137
57201,Alexander Dezhenov,144
57202,Alexander Klotko,154
57203,Alexander Kulikov,152
57204,Alexander Malnykin,72
57205,Alexander Razbash,74
57206,Alexander Shaporov,180
57207,Alexander Tsybulsky,176
57208,Alexandr Chaban,5
57209,Alexandr Orlov,19
57210,Alexandr Trofimov,20
57211,Alexandra Kulikova,153
57212,Alexei Krymov,36
57213,Alexey Barabash,67
57214,Alexey Fedkin,174
57215,Alexey Oding,163
57216,Alexey Yemelyanov,95
57217,Alisa Kondratyeva,155
57218,Alla Oding,43
57219,Alla Osipenko,44
57220,Anatoliy Dubanov,27
57221,Anatoliy Shvedersky,47
57222,Anatoly Chernigin,122
57223,Andrey Arshinnikov,83
57224,Andrey Kovel,105
57225,Andrey Letnikov,106
57226,Andrey Rodimov,167
57227,Andrey Schepochkin,124
57228,Anna Aleksakhina,21
57229,Anna Gorodko,142
57230,Anya Antonelly,125
57231,Anya Penny,129
57232,Anya Solovyova,52
57233,Anya Yekaterininskaya,56
57234,Arseny Ivankovich,98
57235,Artashes Aleksanyan,22
57236,Artur Mkrtchan,162
57237,Asya Razhouk,166
57238,Asya Shibarova,182
57239,Asya Shirshina,181
57240,Boris Khasanov,175
57241,Boris Smolkin,48
57242,Boris Sokolov,50
57243,Darya Khudyakova,120
57244,David Giorgobiani,4
57245,Dmitry Alexandrov,81
57246,Dmitry Bekoyev,85
57247,Dmitry Lemeshev,157
57248,Dmitry Zebrov,97
57249,Dmitry Zelnitsky,96
57250,Dzhafar Rasulov,117
57251,Ekaterina Polyakova,112
57252,Ekaterina Shimelyeva,123
57253,Galina Burkina,88
57254,Helena Gorbunova,143
57255,Igor Okrepilov,111
57256,Ilya Shakunov,60
57257,Ira Lebedeva,127
57258,Irina Osnovina,16
57259,Irina Ternovova,171
57260,Irina Tsyplukhina,179
57261,Irina Tychinina,54
57262,Ismat Ashurov,84
57263,Ivan Guskov,92
57264,Julia Rudina,168
57265,Julia Sergeyeva,116
57266,Julia Shubareva,183
57267,Julia Zhuravlyova,147
57268,Jury Khomutyansky,76
57269,Katya Ponomareva,128
57270,Kirill Dateshidze,70
57271,Kirill Miller,73
57272,Kirill Petrov,164
57273,Kirill Ulyanov,59
57274,Konstantin Anisimov,66
57275,Konstantin Demidov,26
57276,Konstantin Lukonin,108
57277,Konstantin Mukhin,109
57278,Leonid Mozgovoy,3
57279,Lev Yeliseev,57
57280,Maksim Sergeyev,6
57281,Margarita Lukina,159
57282,Maria Kuznetsova,2
57283,Maria Mescheryakova,161
57284,Marianna Kostyushkina,156
57285,Mariinsky Theatre Orchest...,77
57286,Mariya Kuznetsova,186
57287,Mariya Lavrova,37
57288,Mark Gavrilov,138
57289,Masha Libova,126
57290,Maxim Doronin,145
57291,Michail Colovyov,118
57292,Michail Karavayev,102
57293,Michail Legkov,107
57294,Michail Yegorov,93
57295,Mikhail Piotrovsky,61
57296,Mikhail Dorofeyev,12
57297,Nataliya Nikulenko,41
57298,Natalya German-Tzarkova,139
57299,Natalya Kadochnikova,32
57300,Nikolai Fedortsov,28
57301,Nikolai Gravshin,31
57302,Oksana Klotko,158
57303,Oksana Merzlyakova,160
57304,Oleg Khmelnitsky,62
57305,Oleg N. Yefremov,8
57306,Oleg Palmov,45
57307,Olga Belyavskaya,24
57308,Olga Kalmykova,33
57309,Olga Yeliseyeva,94
57310,Pavel Novikov,42
57311,Pavel Titov,130
57312,Pavel Yanutsh,184
57313,Polina Uranova,131
57314,Rasina Tsydulko,178
57315,Rodion Prikhodko,165
57316,Roman Gabriya,91
57317,Ruslan Sadykov,115
57318,Sasha Shapovalova,132
57319,Semyon Sytnik,119
57320,Sergei Dreiden,1
57321,Sergei Losev,38
57322,Sergei Muchenikov,39
57323,Sergei Nadporozhniy,40
57324,Sergey Agafonov,133
57325,Sergey Katyukha,150
57326,Sergey Remizov,114
57327,Sergey Vasilyev,90
57328,Sergey Yelikov,149
57329,Serguei Dontsov,188
57330,Shamil Baltacheyev,135
57331,State Hermitage Orchestra,78
57332,Suren Vartanov,89
57333,Svetlana Gaitan,68
57334,Svetlana Gnedina,141
57335,Svetlana Kushakova,100
57336,Svetlana Smirnova,11
57337,Svetlana Svirko,53
57338,Svetlana Ulyanova,172
57339,Tamara Kolesnikova,34
57340,Tamara Kurenkova,64
57341,Tatyana Uchayeva,173
57342,Vadim Guschin,69
57343,Vadim Lobanov,10
57344,Valentin Bukin,25
57345,Valentin Kuznetsov,151
57346,Valentina Kasyanova,17
57347,Valentina Yegorenkova,55
57348,Valery Filonov,30
57349,Valery Gergiev,7
57350,Valery Kozinets,35
57351,Valery Smolyakov,49
57352,Vanda Starodubtseva,170
57353,Victor Kraslavsky,103
57354,Vladimir Baranov,23
57355,Vladimir Belovolsky,86
57356,Vladimir Chernyshov,121
57357,Vladimir Cknat,104
57358,Vladimir Lisetsky,71
57359,Vladimir Sevastyanikhin,75
57360,Vladimir Solovyov,51
57361,Vsevolod Tsurilo,177
57362,Yefim Malkov,110
57363,Yefim Yoffe,99
57364,Yegor Bakulin,136
57365,Yekaterina Dronova,146
57366,Yekaterina Gorokhovskaya,140
57367,Yelena Rufanova,46
57368,Yelena Simonova,169
57369,Yelena Spiridonova,65
57370,Yelene Pavlikova,113
57371,Yevgeny Filatov,29
57372,Yulian Zhurin,58
57373,Yuri Orlov,15
57374,Yury Ageikin,79
57375,Yury Kalugin,101
57376,Yury Zagrebnev,148
57377,Du-na Bae,1
57378,Eun-ju Lee,2
57379,Eung-sil Lee,3
57380,Ji-young Ok,4
57381,Yu-won Lee,5
57382,Bob Burrus,7
57383,Joe Smalley,9
57384,Laura Walker,8
57385,Charles Ress Lyons,42
57386,Chuck Kinlaw,37
57387,Darryl Caron,22
57388,Frank McLean,46
57389,Jerry Guarino,30
57390,John J. Hladik,33
57391,Joseph Dolphin,29
57392,Judy Allison,16
57393,Karen L. Thorson,57
57394,Kip Newton,47
57395,Lewis W. Lake,39
57396,Martin Thompson,56
57397,Nick Pernice,50
57398,Nicolas E. Tishler,58
57399,Noel Derecki,27
57400,Richard Bekins,19
57401,Simon Jutras,35
57402,Stephen Joyce,12
57403,Ted Cleanthes,24
57404,Tom Ambrose,17
57405,William G. Kane,36
57406,Akemi Yamaguchi,3
57407,Ayano Shiraishi,2
57408,Rhoda Chrosite,6
57409,Shannon Conley,5
57410,Tsutomu Tatsumi,1
57411,Yoshiko Shinohara,4
57412,Adam Marcus,21
57413,Allison Smith,19
57414,Blake Conway,14
57415,Erin Gray,6
57416,Kari Keegan,2
57417,Christine Forbes,32
57418,Father Amando DeVincenzo,31
57419,Hank Hamilton,28
57420,Hiroyasu Fujishima,33
57421,Howard Morton,29
57422,Linda Grant,14
57423,Linda Ridgeway,5
57424,Lindsay Crosby,9
57425,Louise Fitch,12
57426,Takayuki Kubota,16
57427,Bruce Ornstein,6
57428,Denny Dillon,13
57429,Donald Gantry,15
57430,Donna Pescow,7
57431,Ellen March,26
57432,Helen Travolta,24
57433,Lisa Peluso,11
57434,Monte Rock III,21
57435,April Wood,11
57436,Billy Louviere,14
57437,Billy Slaughter,9
57438,J. Richey Nash,15
57439,Jon Foster,1
57440,Lauren Lorbeck,17
57441,Maria Kalinina,16
57442,Monica Monica,12
57443,Nicole Oppermann,10
57444,Rick Green,19
57445,Rio Hackford,13
57446,Veronica Mosgrove,18
57447,Anna Bentinck,12
57448,Bobby Sparrow,18
57449,Brian Wilde,16
57450,Irene Prador,15
57451,Jo Peters,17
57452,Petra Peters,19
57453,Betty Murphy,22
57454,Charlie Daniels,12
57455,David Ogle,24
57456,Gator Conley,16
57457,Howard Norman,23
57458,Keith Clemons,15
57459,Leah Geldart,18
57460,Lucky Mosley,28
57461,Mickey Gilley,10
57462,Sean Lawler,21
57463,David Copperfield,4
57464,D.D. Winters,11
57465,Derek McKinnon,14
57466,Greg Swanson,10
57467,Howard Busgang,9
57468,Sandee Currie,5
57469,Victor Knight,13
57470,Calvin Ander,26
57471,Charles Blackwell,29
57472,Michael Margotta,14
57473,Miguel Pinero,18
57474,Peter Coffield,4
57475,Robin Johnson,3
57476,James Kline,11
57477,Peter Canon,7
57478,Richard Kennedy,10
57479,Steven Oliver,18
57480,Walter George Alton,1
57481,Guido Lollobrigida,1
57482,Sydne Rome,1
57483,Silvano Tranquilli,1
57484,J. Hutchinson,3
57485,Ken White,19
57486,Tom Citera,2
57487,Tommy Citera,20
57488,Wendell Brown,1
57489,David Bair,15
57490,Marcia Nicholson,27
57491,Steven Marlo,23
57492,David Murphy,30
57493,Ion Teodorescu,31
57494,Maryedith Burrell,12
57495,Cherise Bate,9
57496,Katie Hanley,6
57497,Melinda Phelps,17
57498,Michael Beck,3
57499,Teri Beckerman,10
57500,The Tubes,19
57501,Yvette Van Voorhees,20
57502,Charles Anderson,32
57503,Gloria Hayes,20
57504,Vicki Frederick,2
57505,William J. Kulzer,27
57506,Anna Marie Napoles,18
57507,Barry Hober,35
57508,Diane Zolten,33
57509,Oswaldo Calvo,13
57510,Patrick Sullivan,31
57511,Timothy Hawkins,32
57512,Betsy Blair,3
57513,Dave Brubeck,6
57514,Ken Napper,13
57515,Marti Stevens,2
57516,Patrick John Scott,12
57517,Tubby Hayes,14
57518,Bud Spencer,1
57519,Enzo Bracardi,6
57520,Gunther Philipp,4
57521,Marina Langner,2
57522,Mario Scarpetta,5
57523,Anton Rattinger,6
57524,Franz Rudnick,5
57525,Julia Biedermann,8
57526,Jutta Lampe,1
57527,Margit Czenki,9
57528,Vérénice Rudolph,10
57529,Amanda Cleveland,12
57530,Bud Seese,25
57531,Claire Carter,10
57532,Curt May,6
57533,David Roberts,24
57534,Dean Bennett,9
57535,Deborah Everton,29
57536,John Hoffmeister,17
57537,Lori-Nan Engler,30
57538,Maureen Sullivan,27
57539,Tony Devon,16
57540,Armand Schultz,17
57541,Elizabeth Marvel,7
57542,Hamilton Clancy,19
57543,Karla Mosley,20
57544,Lorraine De Selle,2
57545,Ed Marshall,14
57546,Vicki Dawson,7
57547,Richard Hatch,4
57548,Alison Hong,30
57549,David Hirokane,17
57550,Frank Michael Liu,18
57551,"John ""Red"" Fox",16
57552,Karlene Crockett,13
57553,Molly Roden,22
57554,Pavla Ustinov,23
57555,Louise Bennett,1
57556,Salvatore Borghese,1
57557,Kainowa Lauritzen,1
57558,Kathy Lun,1
57559,Terry Moni Mapuana,1
57560,Linda Prast,1
57561,Mirna Seya,1
57562,Baba Subraniam,1
57563,Carol Levy,9
57564,Hildy Brooks,5
57565,Kaethe Fine,10
57566,Edward F. Cline,4
57567,Malcolm St. Clair,3
57568,Dallas Alinder,10
57569,Eddie Schwartz,18
57570,Elizabeth Young,26
57571,Harold Holmes,14
57572,John Larson,21
57573,Liam Russell,7
57574,Norm Tobin,19
57575,Bruce Kimmel,6
57576,Anna Walentynowicz,12
57577,Boguslaw Linda,5
57578,Boguslaw Sobczuk,9
57579,Franciszek Trzeciak,19
57580,Frantiszek Trzeciak,10
57581,Irena Byrska,18
57582,Irene Byrska,4
57583,Jerzy Radziwilowicz,1
57584,Jerzy Trela,16
57585,Krystyna Zachwatowicz,17
57586,Krzysztof Janczar,8
57587,Lech Walesa,13
57588,Marian Opania,3
57589,Wieslawa Kosmalska,6
57590,Christopher Allport,10
57591,Annabelle Weenick,15
57592,Colleen Riley,8
57593,Lisa Hartman,5
57594,Maren Jensen,1
57595,Neil Fletcher,12
57596,Percy Rodrigues,14
57597,Maurice Kowalewski,18
57598,Scott Hylands,6
57599,Gilbert Stafford,22
57600,Ian Ziering,7
57601,Jane Fleiss,11
57602,Lawrence Sellars,30
57603,Leon B. Stevens,23
57604,Marvin Foster,12
57605,Robert Altman,24
57606,Robert Moore,8
57607,Teri Shields,19
57608,Susan George,2
57609,Bobby Jones,12
57610,Alan Amiel,15
57611,Douglas Ivan,18
57612,Ken Metcalfe,14
57613,Leo Martinez,13
57614,Subas Herrero,19
57615,Zachi Noy,6
57616,Mark Weiner,21
57617,Alan Surtees,35
57618,Alex McCrindle,7
57619,Arthur Lovegrove,23
57620,Barbara Ewing,5
57621,Colin Rix,30
57622,David Ashton,10
57623,George Belbin,11
57624,Stephen MacKenna,32
57625,Stephen Phillips,28
57626,Anthony Stamboulieh,8
57627,Betty Marsden,15
57628,Christopher Robbie,12
57629,John Allison,9
57630,Thomas Eytle,17
57631,Michael Carr,1
57632,Mary Ellen Brighton,1
57633,Samuel Berkowitz,1
57634,Thomas Noguchi,1
57635,Louis Flellis,1
57636,Frances B. Gross,1
57637,Michele Baumgartner,4
57638,Olivier Becquaert,7
57639,Roger Van Hool,9
57640,Roland Thénot,8
57641,Dudley Knight,21
57642,Edwin M. Adams,31
57643,James Stephens,5
57644,Jim Vanko,37
57645,Joshua Bryant,6
57646,Lew Palter,10
57647,Ray Colbert,38
57648,Richard McKenzie,29
57649,Dadi Pinero,40
57650,Donald Petrie,39
57651,Lance William Guecia,10
57652,Marvin Cohen,37
57653,Raynaldo Medina,30
57654,Sandi Franklin,42
57655,Felix Shuman,20
57656,James Maxwell,17
57657,James Leo Herlihy,12
57658,Jim Netzler,24
57659,Jodi Thelen,2
57660,Julia Murray,6
57661,Miklos Simon,9
57662,Scott Hardt,25
57663,William Theiss,22
57664,Bernard Bahrens,12
57665,Erin Moran,2
57666,Zalman King,5
57667,Mark Lee,2
57668,Brian Anderson,30
57669,Charles Yunupingu,18
57670,Dane Peterson,28
57671,Don Barker,20
57672,Gerda Nicolson,15
57673,Graham Dow,8
57674,Jack Giddy,24
57675,Max Wearing,17
57676,Moshe Kedem,25
57677,Ron Graham,32
57678,Stan Green,5
57679,Tim McKenzie (II),13
57680,Douglas Carrigan,1
57681,Marty Ingels,1
57682,Amy D. Jacobson,1
57683,Dirk Benedict,1
57684,Earl Schuman,1
57685,Dawei Hu,5
57686,Joey Wang,6
57687,Joey Wong,4
57688,Wong Tsu Hsien,2
57689,Ma Wu,3
57690,Angus Duncan,12
57691,Paki Cherrington,1
57692,Shirley Dunn,1
57693,Frances Edmond,1
57694,Shirley Gruar,1
57695,Kelly Johnson,1
57696,Jackie Lowitt,1
57697,Clyde Scott,1
57698,Don Selwyn,1
57699,Stephen Tozer,1
57700,Bruno Lawrence,1
57701,John Bach,1
57702,Alan Love,7
57703,Allison Foester,13
57704,Carol Macartney,9
57705,Chic Murray,11
57706,Clare Grogan,4
57707,Dee Hepburn,2
57708,Douglas Sannachan,10
57709,Pat Harkins,15
57710,Robert Buchanan,5
57711,William Greenlees,6
57712,Janne 'Loffe' Carlsson,2
57713,Kim Anderzon,1
57714,Magnus Härenstam,7
57715,Nils Eklund,5
57716,Stig Engström,6
57717,Stig Ossian Ericson,3
57718,Yvonne Lombard,4
57719,Alan Katz,28
57720,David Eisner,7
57721,Earl Pennington,15
57722,Frances Hyland,10
57723,Gina Dick,29
57724,Griffith Brewer,25
57725,Joe Wertheimer,27
57726,Karen Stephen,21
57727,Len Watt,30
57728,Lesley Donaldson,14
57729,Lisa Langlois,8
57730,Melissa Sue Anderson,1
57731,Michel Rene LaBelle,12
57732,Murray Westgate,23
57733,Sharon Acker,11
57734,Tracey E. Bregman,3
57735,Andy Kaufman,1
57736,David LeBell,20
57737,Karsen Lee Gould,21
57738,Stephanie Faulkner,10
57739,Debbie Rochon,17
57740,Marin Kanter,7
57741,Mia Bendixsen,19
57742,Paul Simonon,11
57743,Stuart Ferguson,20
57744,Vince Welnick,14
57745,Ann Mitchell,4
57746,Frank Moorey,14
57747,Frank Morey,10
57748,John Tynan,12
57749,Pascale Ridault,11
57750,Peter Bennett,6
57751,Clay Boss,36
57752,David Bennett,37
57753,James Bowman,13
57754,Juanin Clay,5
57755,Klinton Spilsbury,1
57756,Lincoln Tate,11
57757,Patrick Mantoya,20
57758,Theodore J. Flicker,15
57759,Alexander Allerson,18
57760,Daniel Schmid,32
57761,Dirk Galuba,25
57762,Elisabeth Volkmann,11
57763,Erik Schumann,9
57764,Franz Buchrieser,22
57765,Herb Andress,20
57766,Herbert Steinmetz,29
57767,Juergen Draeger,34
57768,Karin Baal,7
57769,Karl-Heinz von Hassel,4
57770,Michael McLernon,31
57771,Rainer Will,16
57772,Raul Gimenez,33
57773,Sonja Neudorfer,28
57774,Toni Netzle,35
57775,Helga Feddersen,5
57776,I Sa Lo,13
57777,Isolde Barth,15
57778,Juliane Lorenz,21
57779,Matthias Fuchs,4
57780,Nino Korda,18
57781,Patrick Honoré,23
57782,Rosa Gabin,22
57783,Y Sa Lo,19
57784,Barry Jenner,27
57785,Derrel Maury,28
57786,Irena Ferris,25
57787,Kelby Anno,38
57788,Pamela Jean Bryant,21
57789,Randall England,24
57790,Steven Strong,33
57791,Susan Dey,3
57792,Terri Welles,9
57793,Frank Nelson,3
57794,Michelle Jordan,7
57795,Randall William Cook,3
57796,Steven Memel,4
57797,Barbara Burska,2
57798,Bronislaw Pawlik,5
57799,Christine Paul-Podlasky,3
57800,Stanislaw Tym,1
57801,Arthur Sellers,23
57802,Buzzy Linhart,14
57803,Carl Irwin,13
57804,Reid Olson,19
57805,Bob Einstein,7
57806,Gene Garvin,8
57807,Hugh Warden,22
57808,James L. Brooks,5
57809,Meadowlark Lemon,9
57810,Thelma Leeds,17
57811,Tyann Means,19
57812,Virginia Feingold,14
57813,Albert Sinkys,7
57814,Bogey Mauser,9
57815,Darlene Stuto,5
57816,Editta Sherman,6
57817,Helen McGara,10
57818,Jimmy Laine,8
57819,Peter Yellen,4
57820,Steve Singer,2
57821,Zoë Lund,11
57822,Betsey Rue,7
57823,Megan Boone,8
57824,Jean Lenauer,3
57825,Roy Butler,4
57826,Kirk Johnson,14
57827,Lit Connah,21
57828,William Phillips,19
57829,Ed Moore,9
57830,Ellen La Gamba,15
57831,Joan Hackett,4
57832,Mark Schubb,12
57833,Nancy Nagler,17
57834,Rebecca Stanley,20
57835,Tom Ormeny,19
57836,Venida Evans,13
57837,Bill Richards,28
57838,Eliska Krupka,8
57839,James Mendenhall,39
57840,Joshua Cadman,14
57841,Karla Bush,36
57842,Robert Fitch,7
57843,Thomas Rall,43
57844,Albert Sanders,10
57845,Anne Pollack,11
57846,Leslie Graves,6
57847,Ricky G. Paull,4
57848,Tracy Berg,9
57849,Tricia O'Neil,1
57850,Brook Yeaton,26
57851,David Samson,5
57852,George Stover,21
57853,Hans Kramm,9
57854,Jean Hill,14
57855,Joni Ruth White,6
57856,Ken King,8
57857,Mary Garlington,7
57858,Rick Breitenfeld,12
57859,Tab Hunter,2
57860,Dan Greenburg,11
57861,Hal Le Roy,14
57862,Meredith Baer,7
57863,Meridith Baer,15
57864,Patrick Piccininni,16
57865,Baaron,9
57866,Bernard Marcellin,21
57867,Cyrielle Claire,3
57868,Elisabeth Margoni,25
57869,Jean-Claude Bouillaud,22
57870,Julien Bukowski,11
57871,Marc Lamole,24
57872,Marie-Christine Descouard,7
57873,Maurice Auzel,23
57874,Serge Nubret,20
57875,Sidiki Bakaba,10
57876,Jacques Derrida,1
57877,Adam Bieshaar,11
57878,Alex Dimitriades,6
57879,Boris Brkic,10
57880,Cameron J. Watt,15
57881,Francesca Rettondini,9
57882,Iain Gardiner,12
57883,Jamie Giddens,13
57884,Robert Ruggiero,14
57885,Bam Margera,2
57886,Brandon DiCamillo,14
57887,Dave England,5
57888,Ehren McGhehey,9
57889,Jason Acuna,15
57890,"Jason ""Wee Man"" Acuna",7
57891,Jeff Tremaine,16
